image_name,subfolder,stage,variant,threshold,superlevel,confidence,total_features,betti_0,betti_1,min_persistence,timestamp
ccdb3_512_salt_pepper_0.05_median_filter,MOUSEBIRN,baseline,denoised_salt_pepper_0.05_median_filter,0.09803921568627451,True,0.9,11403,6258,5145,0.02,2025-10-14T20:29:02.010842
ccdb3_512_salt_pepper_0.05_bilateral_filter,MOUSEBIRN,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.396078431372549,True,0.9,12873,8921,3952,0.02,2025-10-14T20:29:08.823696
ccdb3_512_salt_pepper_0.05_non_local_means,MOUSEBIRN,baseline,denoised_salt_pepper_0.05_non_local_means,0.10196078431372549,True,0.9,10683,4862,5821,0.02,2025-10-14T20:29:14.103266
ccdb3_512_salt_pepper_0.1_median_filter,MOUSEBIRN,baseline,denoised_salt_pepper_0.1_median_filter,0.09803921568627451,True,0.9,11807,6458,5349,0.02,2025-10-14T20:29:21.310146
ccdb3_512_salt_pepper_0.1_bilateral_filter,MOUSEBIRN,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.4470588235294118,True,0.9,17178,12205,4973,0.05576574057340622,2025-10-14T20:29:25.749998
ccdb3_512_salt_pepper_0.1_non_local_means,MOUSEBIRN,baseline,denoised_salt_pepper_0.1_non_local_means,0.11764705882352941,True,0.9,14942,6885,8057,0.02,2025-10-14T20:29:31.587639
ccdb4_512_clean,MOUSEBIRN,baseline,baseline,0.2235294117647059,True,0.9,110638,47591,63047,0.03430123161524534,2025-10-14T20:29:41.543164
ccdb4_512_gaussian_0.05,MOUSEBIRN,baseline,noised_gaussian_0.05,0.2196078431372549,True,0.9,113189,48328,64861,0.03480076231062412,2025-10-14T20:30:01.902384
ccdb4_512_gaussian_0.1,MOUSEBIRN,baseline,noised_gaussian_0.1,0.2196078431372549,True,0.9,113228,48407,64821,0.03480450622737408,2025-10-14T20:30:28.713685
ccdb4_512_salt_pepper_0.05,MOUSEBIRN,baseline,noised_salt_pepper_0.05,0.49411764705882355,True,0.9,123789,52239,71550,0.06144844740629196,2025-10-14T20:30:47.756268
ccdb4_512_salt_pepper_0.1,MOUSEBIRN,baseline,noised_salt_pepper_0.1,0.5215686274509804,True,0.9,134668,55626,79042,0.10930711403489113,2025-10-14T20:31:07.639397
ccdb4_512_gaussian_0.05_median_filter,MOUSEBIRN,baseline,denoised_gaussian_0.05_median_filter,0.21568627450980393,True,0.9,21523,10542,10981,0.02,2025-10-14T20:31:23.006949
ccdb4_512_gaussian_0.05_bilateral_filter,MOUSEBIRN,baseline,denoised_gaussian_0.05_bilateral_filter,0.20392156862745098,True,0.9,9649,4211,5438,0.02,2025-10-14T20:31:29.252977
ccdb4_512_gaussian_0.05_non_local_means,MOUSEBIRN,baseline,denoised_gaussian_0.05_non_local_means,0.17647058823529413,True,0.9,1813,891,922,0.02,2025-10-14T20:31:38.249627
ccdb4_512_gaussian_0.1_median_filter,MOUSEBIRN,baseline,denoised_gaussian_0.1_median_filter,0.21568627450980393,True,0.9,21512,10597,10915,0.02,2025-10-14T20:31:43.334685
ccdb4_512_gaussian_0.1_bilateral_filter,MOUSEBIRN,baseline,denoised_gaussian_0.1_bilateral_filter,0.20392156862745098,True,0.9,9559,4139,5420,0.02,2025-10-14T20:31:51.494845
ccdb4_512_gaussian_0.1_non_local_means,MOUSEBIRN,baseline,denoised_gaussian_0.1_non_local_means,0.17647058823529413,True,0.9,1847,893,954,0.02,2025-10-14T20:31:59.402130
ccdb4_512_salt_pepper_0.05_median_filter,MOUSEBIRN,baseline,denoised_salt_pepper_0.05_median_filter,0.2196078431372549,True,0.9,22289,10854,11435,0.02,2025-10-14T20:32:07.248288
ccdb4_512_salt_pepper_0.05_bilateral_filter,MOUSEBIRN,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.4117647058823529,True,0.9,32112,18276,13836,0.02,2025-10-14T20:32:14.000852
ccdb4_512_salt_pepper_0.05_non_local_means,MOUSEBIRN,baseline,denoised_salt_pepper_0.05_non_local_means,0.19215686274509805,True,0.9,14125,7374,6751,0.02,2025-10-14T20:32:24.777696
ccdb4_512_salt_pepper_0.1_median_filter,MOUSEBIRN,baseline,denoised_salt_pepper_0.1_median_filter,0.2196078431372549,True,0.9,23201,11311,11890,0.02,2025-10-14T20:32:31.072911
ccdb4_512_salt_pepper_0.1_bilateral_filter,MOUSEBIRN,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.4588235294117647,True,0.9,51572,29228,22344,0.049390269443392754,2025-10-14T20:32:39.970770
ccdb4_512_salt_pepper_0.1_non_local_means,MOUSEBIRN,baseline,denoised_salt_pepper_0.1_non_local_means,0.20392156862745098,True,0.9,22466,11552,10914,0.02,2025-10-14T20:32:51.717740
