image_name,noise_type,noise_level,denoise_method,clean_betti_0,clean_betti_1,noisy_betti_0,noisy_betti_1,denoised_betti_0,denoised_betti_1,noise_impact_betti_0,noise_impact_betti_1,noise_impact_total,recovery_betti_0,recovery_betti_1,recovery_total,relative_noise_impact,relative_recovery,timestamp,wasserstein_clean_noisy_H0,wasserstein_clean_denoised_H0,wasserstein_noisy_denoised_H0,wasserstein_clean_noisy_H1,wasserstein_clean_denoised_H1,wasserstein_noisy_denoised_H1
Fluroscent_Yellow,gaussian,0.03,bilateral_filter,9367,4,45997,2033,4209,0,36630,2029,38659,5158,4,5162,4.125386831714865,0.8664735249230451,2025-10-28T06:40:26.178483,2077.2234537254567,394.9296022049139,2584.508066785488,37.569171106381425,0.047058820724487305,51.26666361093521
Fluroscent_Yellow,gaussian,0.03,non_local_means,9367,4,46137,2026,1552,0,36770,2022,38792,7815,4,7819,4.139579553943015,0.7984378222313879,2025-10-28T06:40:51.796856,2083.8984187411525,642.383225913299,3006.1808023432563,37.48380532632751,0.047058820724487305,51.16274204850197
Fluroscent_Yellow,gaussian,0.03,topological_denoising,9367,4,46283,1970,4139,0,36916,1966,38882,5228,4,5232,4.149183651691389,0.865439020626511,2025-10-28T06:41:17.401163,2091.3937538641844,388.25564005578576,2507.190370931253,36.35262548325933,0.047058820724487305,49.55882057547569
Fluroscent_Yellow,gaussian,0.03,morphological_denoising,9367,4,45990,2008,3282,0,36623,2004,38627,6085,4,6089,4.121972041404333,0.8423641494291558,2025-10-28T06:41:37.301728,2077.297957906853,432.00391520609384,2403.0681228519056,37.1347938962726,0.047058820724487305,50.69999697804451
Fluroscent_Yellow,gaussian,0.05,median_filter,9367,4,59991,2262,19286,2201,50624,2258,52882,9919,2197,12116,5.643154412549355,0.7708861238228508,2025-10-28T06:41:58.676524,3210.5647327455486,514.7011532712659,1786.6293140949326,54.77274252679841,26.79438063560535,1.5814445957643717
Fluroscent_Yellow,gaussian,0.05,bilateral_filter,9367,4,59745,2203,4557,41,50378,2199,52577,4810,37,4773,5.6106071924020915,0.9092188599577762,2025-10-28T06:42:20.494245,3194.322333236233,357.8729321429801,3663.28148090905,53.10747238037211,0.43529409170150757,52.215346722618
Fluroscent_Yellow,gaussian,0.05,non_local_means,9367,4,59427,2180,1499,0,50060,2176,52236,7868,4,7872,5.574218333155479,0.8492993337927865,2025-10-28T06:42:45.575831,3174.700664152509,652.1952118190036,4336.55292886879,52.53888515769888,0.047058820724487305,79.43528938293457
Fluroscent_Yellow,gaussian,0.05,topological_denoising,9367,4,60055,2123,15550,1181,50688,2119,52807,6183,1177,7360,5.635150997759044,0.8606245384134679,2025-10-28T06:43:11.512993,3209.4627661661275,336.41543452293524,2060.7527161429452,51.44716889697232,14.218385033542882,23.196910554287328
Fluroscent_Yellow,gaussian,0.05,morphological_denoising,9367,4,59637,2158,3374,0,50270,2154,52424,5993,4,5997,5.594280226229858,0.8856058293911185,2025-10-28T06:43:33.614272,3187.81534633055,422.07378466617314,3510.3463136610953,52.17287937040071,0.047058820724487305,78.97842666506767
Fluroscent_Yellow,gaussian,0.08,median_filter,9367,4,67000,1851,37982,5349,57633,1847,59480,28615,5345,33960,6.347241489702273,0.4290517821116342,2025-10-28T06:43:56.437350,4352.498312070569,1399.4207268218695,1538.2728421874313,61.054395149022675,67.62195682704483,118.54897289871481
Fluroscent_Yellow,gaussian,0.08,bilateral_filter,9367,4,67185,1897,8146,1246,57818,1893,59711,1221,1242,21,6.371892007256429,0.9996483060072684,2025-10-28T06:44:17.589540,4365.55113279408,75.01593397480445,3864.1743621981077,62.32056901634179,15.067197666744168,21.74536737831524
Fluroscent_Yellow,gaussian,0.08,non_local_means,9367,4,67262,1878,1477,1,57895,1874,59769,7890,3,7893,6.37808131469427,0.8679415750639964,2025-10-28T06:44:44.260315,4377.442887384745,651.7145337360721,5707.495160076833,61.79685050025344,0.03529411554336548,61.89553338605851
Fluroscent_Yellow,gaussian,0.08,topological_denoising,9367,4,67296,1795,29327,3571,57929,1791,59720,19960,3567,23527,6.372852417031266,0.6060448760884125,2025-10-28T06:45:09.185709,4376.551095206622,1001.5904474910188,2062.2360592161076,59.09680078145024,45.080847407140105,60.11360053997945
Fluroscent_Yellow,gaussian,0.08,morphological_denoising,9367,4,67219,1858,3381,0,57852,1854,59706,5986,4,5990,6.371358446270409,0.8996750745318729,2025-10-28T06:45:29.177869,4370.298511729628,425.61671533977574,4799.386075839436,61.22020467113306,0.047058820724487305,100.53920969367027
Fluroscent_Yellow,gaussian,0.1,median_filter,9367,4,70876,1826,49660,7596,61509,1822,63331,40293,7592,47885,6.758190161135418,0.24389319606511817,2025-10-28T06:45:50.429987,5138.970071112617,1966.8373377528908,1293.0641680476833,70.38215868099952,98.50105660758312,229.40770613434296
Fluroscent_Yellow,gaussian,0.1,bilateral_filter,9367,4,70777,1829,16931,3938,61410,1825,63235,7564,3934,11498,6.74794579020382,0.8181703170712422,2025-10-28T06:46:11.586860,5124.65684764688,399.35286475675423,3490.362951062174,70.37363295846131,48.59178650610758,82.50237312748779
Fluroscent_Yellow,gaussian,0.1,non_local_means,9367,4,70830,1806,1474,0,61463,1802,63265,7893,4,7897,6.751147156119944,0.8751758476250692,2025-10-28T06:46:36.928139,5128.652347923826,647.4672046582999,6520.93770229191,69.7485735683247,0.047058820724487305,118.14313021302223
Fluroscent_Yellow,gaussian,0.1,topological_denoising,9367,4,70837,1811,36885,5784,61470,1807,63277,27518,5780,33298,6.752427702486394,0.47377404112078636,2025-10-28T06:47:03.270938,5130.266020685116,1370.3412197685423,2099.661470207471,69.61884363246583,74.31721413135529,157.13738948809447
Fluroscent_Yellow,gaussian,0.1,morphological_denoising,9367,4,70960,1811,3456,0,61593,1807,63400,5911,4,5915,6.765553302742504,0.9067034700315457,2025-10-28T06:47:24.141832,5140.920010077728,417.52826143338115,5578.765895142646,69.5973659686411,0.047058820724487305,117.78822830319405
Fluroscent_Yellow,salt_pepper,0.01,median_filter,9367,4,18133,261,5181,0,8766,257,9023,4186,4,4190,0.9628641553729591,0.5356311648010639,2025-10-28T06:47:42.544631,1543.0461769111403,316.911822891,2335.3361624438335,3.086758887459492,0.047058820724487305,3.1352939307689667
Fluroscent_Yellow,salt_pepper,0.01,bilateral_filter,9367,4,18135,276,13178,0,8768,272,9040,3811,4,3807,0.9646782627254296,0.5788716814159292,2025-10-28T06:48:01.040528,1542.1150256233898,721.8668831276254,1456.6237831215562,3.2290989834329356,0.047058820724487305,3.290195882320404
Fluroscent_Yellow,salt_pepper,0.01,non_local_means,9367,4,18094,242,1676,20,8727,238,8965,7691,16,7675,0.956674847935119,0.14389291689905181,2025-10-28T06:48:24.792778,1536.6278761350306,610.9318194529769,3022.0574132170655,2.837797594587665,0.18823528289794922,2.6478121902578136
Fluroscent_Yellow,salt_pepper,0.01,topological_denoising,9367,4,18056,276,3444,0,8689,272,8961,5923,4,5927,0.9562479991463024,0.33857828367369713,2025-10-28T06:48:48.140467,1531.7865702603356,448.53690798216013,2638.773599249268,3.2436485705168354,0.047058820724487305,3.311764508485794
Fluroscent_Yellow,salt_pepper,0.01,morphological_denoising,9367,4,18119,263,3580,1,8752,259,9011,5787,3,5790,0.9615836090065095,0.3574520031073133,2025-10-28T06:49:09.653947,1539.5711496136348,439.7298172985474,2623.5961387608363,3.109326587203791,0.03529411554336548,3.144978564501715
Fluroscent_Yellow,salt_pepper,0.03,median_filter,9367,4,34427,476,5199,0,25060,472,25532,4168,4,4172,2.7245758190161133,0.8365972113426289,2025-10-28T06:49:30.052343,5684.129746828348,315.22991897829417,6752.447015057496,6.0465147162185,0.047058820724487305,5.962744742631912
Fluroscent_Yellow,salt_pepper,0.03,bilateral_filter,9367,4,34529,447,29935,15,25162,443,25605,20568,11,20579,2.732365809412016,0.19628978715094703,2025-10-28T06:49:50.094713,5707.738773957927,4570.237993740176,1734.794734728671,5.552649140457979,0.4775163114070892,7.73424878232431
Fluroscent_Yellow,salt_pepper,0.03,non_local_means,9367,4,34513,466,1873,148,25146,462,25608,7494,144,7350,2.7326859460036284,0.7129803186504218,2025-10-28T06:50:15.266855,5701.024358943252,558.8970280843462,7502.215848616438,5.62365951500993,1.799257974366884,4.105965352268592
