image_name,subfolder,stage,variant,threshold,superlevel,confidence,total_features,betti_0,betti_1,min_persistence,timestamp
img_508_604_200_salt_pepper_0.1_bilateral_filter,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.48627450980392156,False,0.9,4594,1861,2733,0.03207745961844921,2025-10-13T18:08:34.335759
img_508_604_200_salt_pepper_0.1_non_local_means,nucmm\Mouse (NucMM-M)\mouse,baseline,denoised_salt_pepper_0.1_non_local_means,0.5568627450980392,False,0.9,988,510,478,0.02,2025-10-13T18:08:36.991564
img_0000_0576_0768_clean,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,baseline,0.6078431372549019,True,0.9,818,324,494,0.12,2025-10-13T18:09:11.424580
img_0000_0576_0768_gaussian_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.05,0.6039215686274509,True,0.9,824,326,498,0.12,2025-10-13T18:09:25.820371
img_0000_0576_0768_gaussian_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.1,0.6039215686274509,True,0.9,835,329,506,0.12,2025-10-13T18:09:30.148750
img_0000_0576_0768_salt_pepper_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.05,0.6274509803921569,True,0.9,881,348,533,0.12,2025-10-13T18:09:34.052626
img_0000_0576_0768_salt_pepper_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.1,0.6392156862745098,True,0.9,932,370,562,0.12,2025-10-13T18:09:36.470306
img_0000_0576_0768_gaussian_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_median_filter,0.596078431372549,True,0.9,170,79,91,0.02461409568786621,2025-10-13T18:09:39.609637
img_0000_0576_0768_gaussian_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_bilateral_filter,0.5725490196078431,True,0.9,220,82,138,0.02,2025-10-13T18:09:43.450578
img_0000_0576_0768_gaussian_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_non_local_means,0.4196078431372549,True,0.9,24,16,8,0.02,2025-10-13T18:09:46.683489
img_0000_0576_0768_gaussian_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_median_filter,0.596078431372549,True,0.9,170,89,81,0.02457260526716709,2025-10-13T18:09:50.523966
img_0000_0576_0768_gaussian_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_bilateral_filter,0.5725490196078431,True,0.9,227,80,147,0.02,2025-10-13T18:09:54.589865
img_0000_0576_0768_gaussian_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_non_local_means,0.4196078431372549,True,0.9,23,15,8,0.02,2025-10-13T18:09:58.265013
img_0000_0576_0768_salt_pepper_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_median_filter,0.596078431372549,True,0.9,166,80,86,0.025697861798107624,2025-10-13T18:10:02.724422
img_0000_0576_0768_salt_pepper_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.5529411764705883,True,0.9,490,189,301,0.0256235646083951,2025-10-13T18:10:06.970339
img_0000_0576_0768_salt_pepper_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_non_local_means,0.4235294117647059,True,0.9,54,30,24,0.02,2025-10-13T18:10:10.799955
img_0000_0576_0768_salt_pepper_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_median_filter,0.6,True,0.9,170,89,81,0.027253459207713604,2025-10-13T18:10:14.295055
img_0000_0576_0768_salt_pepper_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.5411764705882353,True,0.9,666,253,413,0.04339597932994366,2025-10-13T18:10:17.221984
img_0000_0576_0768_salt_pepper_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_non_local_means,0.4235294117647059,True,0.9,84,51,33,0.02,2025-10-13T18:10:22.245985
img_0000_0704_0832_clean,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,baseline,0.7019607843137254,False,0.9,533,207,326,0.12,2025-10-13T18:10:25.805433
img_0000_0704_0832_gaussian_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.05,0.7019607843137254,False,0.9,533,208,325,0.12,2025-10-13T18:10:29.253258
img_0000_0704_0832_gaussian_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.1,0.7019607843137254,False,0.9,541,211,330,0.12,2025-10-13T18:10:32.414775
img_0000_0704_0832_salt_pepper_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.05,0.6745098039215687,False,0.9,649,257,392,0.12,2025-10-13T18:10:34.816905
img_0000_0704_0832_salt_pepper_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.1,0.5843137254901961,False,0.9,743,310,433,0.12,2025-10-13T18:10:37.595746
img_0000_0704_0832_gaussian_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_median_filter,0.7411764705882353,False,0.9,124,74,50,0.08469626493752003,2025-10-13T18:10:40.554852
img_0000_0704_0832_gaussian_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_bilateral_filter,0.6980392156862745,False,0.9,202,104,98,0.04818749986588955,2025-10-13T18:10:43.670533
img_0000_0704_0832_gaussian_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_non_local_means,0.7294117647058823,False,0.9,63,37,26,0.02,2025-10-13T18:10:46.432367
img_0000_0704_0832_gaussian_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_median_filter,0.7372549019607844,False,0.9,124,74,50,0.08497317507863045,2025-10-13T18:10:49.798573
img_0000_0704_0832_gaussian_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_bilateral_filter,0.6980392156862745,False,0.9,202,105,97,0.047989994287490845,2025-10-13T18:10:53.243892
img_0000_0704_0832_gaussian_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_non_local_means,0.7294117647058823,False,0.9,61,36,25,0.02,2025-10-13T18:10:57.360864
img_0000_0704_0832_salt_pepper_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_median_filter,0.7411764705882353,False,0.9,118,68,50,0.08566603437066078,2025-10-13T18:11:00.467943
img_0000_0704_0832_salt_pepper_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.6549019607843137,False,0.9,366,178,188,0.0656469538807869,2025-10-13T18:11:03.902051
img_0000_0704_0832_salt_pepper_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_non_local_means,0.7215686274509804,False,0.9,100,60,40,0.02,2025-10-13T18:11:07.069624
img_0000_0704_0832_salt_pepper_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_median_filter,0.7411764705882353,False,0.9,123,72,51,0.08914162404835224,2025-10-13T18:11:10.156593
img_0000_0704_0832_salt_pepper_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.5843137254901961,False,0.9,510,247,263,0.10185601562261581,2025-10-13T18:11:13.156424
img_0000_0704_0832_salt_pepper_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_non_local_means,0.7058823529411765,False,0.9,122,69,53,0.02,2025-10-13T18:11:19.023256
img_0064_0384_0832_clean,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,baseline,0.12549019607843137,True,0.9,659,321,338,0.12,2025-10-13T18:11:22.683230
img_0064_0384_0832_gaussian_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.05,0.12549019607843137,True,0.9,665,327,338,0.12,2025-10-13T18:11:26.557950
img_0064_0384_0832_gaussian_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_gaussian_0.1,0.12549019607843137,True,0.9,657,322,335,0.12,2025-10-13T18:11:28.871270
img_0064_0384_0832_salt_pepper_0.05,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.05,0.5294117647058824,True,0.9,723,359,364,0.12,2025-10-13T18:11:31.320855
img_0064_0384_0832_salt_pepper_0.1,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,noised_salt_pepper_0.1,0.5294117647058824,True,0.9,757,373,384,0.12,2025-10-13T18:11:33.851583
img_0064_0384_0832_gaussian_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_median_filter,0.10980392156862745,True,0.9,152,81,71,0.026189016178250313,2025-10-13T18:11:36.096074
img_0064_0384_0832_gaussian_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_bilateral_filter,0.47843137254901963,True,0.9,227,91,136,0.02,2025-10-13T18:11:38.853025
img_0064_0384_0832_gaussian_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.05_non_local_means,0.09411764705882353,True,0.9,16,14,2,0.02,2025-10-13T18:11:40.993660
img_0064_0384_0832_gaussian_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_median_filter,0.10980392156862745,True,0.9,152,83,69,0.02624925971031189,2025-10-13T18:11:42.807147
img_0064_0384_0832_gaussian_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_bilateral_filter,0.47843137254901963,True,0.9,222,87,135,0.02,2025-10-13T18:11:44.903467
img_0064_0384_0832_gaussian_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_gaussian_0.1_non_local_means,0.09411764705882353,True,0.9,15,14,1,0.02,2025-10-13T18:11:47.919804
img_0064_0384_0832_salt_pepper_0.05_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_median_filter,0.10980392156862745,True,0.9,166,92,74,0.02749811578541994,2025-10-13T18:11:50.028658
img_0064_0384_0832_salt_pepper_0.05_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_bilateral_filter,0.42745098039215684,True,0.9,345,172,173,0.028982246294617653,2025-10-13T18:11:52.455842
img_0064_0384_0832_salt_pepper_0.05_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.05_non_local_means,0.11372549019607843,True,0.9,61,40,21,0.02,2025-10-13T18:11:54.620047
img_0064_0384_0832_salt_pepper_0.1_median_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_median_filter,0.10980392156862745,True,0.9,160,89,71,0.02885589748620987,2025-10-13T18:11:56.743427
img_0064_0384_0832_salt_pepper_0.1_bilateral_filter,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_bilateral_filter,0.4549019607843137,True,0.9,430,237,193,0.060237474739551544,2025-10-13T18:11:59.021642
img_0064_0384_0832_salt_pepper_0.1_non_local_means,nucmm\Zebrafish (NucMM-Z)\zebrafish,baseline,denoised_salt_pepper_0.1_non_local_means,0.1411764705882353,True,0.9,110,67,43,0.02,2025-10-13T18:12:01.438355
